Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
188,19.0,Female,Mojaris,Footwear,6925,Mumbai,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Net Banking,Bi-Weekly
189,50.0,Male,Kurti,Clothing,3825,kolkata,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,cash,Bi-Weekly
190,36.0,Male,Trousers,Clothing,6224,chandigarh,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Net Banking,Weekly
191,65.0,F,Coat,Outerwear,5198, Indore ,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Phone Pay,Quarterly
192,64.0,male,Scarf,Accessories,5718,indore,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Net Banking,Every 3 Months
193,46.0,male,Slippers,Footwear,2096,delhi,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,Google Pay,Bi-Weekly
194,36.0,Male,Shawl,Accessories,7510, Jaipur ,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Debit Card,Annually
195,51.0,Male,Handbag,Accessories,7129,Kolkata,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Paytm,Quarterly
196,51.0,Male,Jacket,Outerwear,1700,Indore  ,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,credit card,Monthly
197,38.0,F,Sandals,Footwear,6572,bengaluru,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Cash,Fortnightly
198,59.0,Female,Watch,Accessories,5805,VARANASI,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Paytm,Monthly
199,57.0,Male,Handbag,Accessories,3412,Hyderabad,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,PAYTM,Fortnightly
200,54.0,Male,Sunglasses,Accessories,5650, Agra ,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Credit Card,Weekly
201,25.0,Female,,Clothing,4456,Bengaluru,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,google pay,Monthly
202,69.0,male,,Clothing,1805,Agra,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Net Banking,Annually
203,57.0,M,Shawl,Accessories,2922,Varanasi,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Google Pay,Annually
204,70.0,Male,Belt,Accessories,2717,pune,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,PhonePe,Weekly
205,24.0,Male,Boots,Footwear,7343,Varanasi,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,UPI,Bi-Weekly
206,67.0,F,Saree,Clothing,4660,jaipur,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,GOOGLE PAY,Weekly
207,24.0,Other,Kurta,Clothing,4047,Delhi,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Net Banking,Fortnightly
208,62.0,Male,Watch,Accessories,6973,Ahmedabad,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17, Credit Card ,Bi-Weekly
209,57.0,,Kurta,Clothing,2845, Pune ,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,UPI,Monthly
210,55.0,male,Boots,Footwear,7404,vadodara,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Credit Card,Every 3 Months
211,45.0,Male,Jacket,Outerwear,1772,ahmedabad,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly
212,69.0,Female,Kurti,Clothing,6810,Delhi,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,credit card,Fortnightly
213,67.0,Female,Backpack,Accessories,6357,chandigarh,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Cash,Annually
214,30.0,Male,Scarf,Accessories,6863,Vadodara,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Cash,Every 3 Months
215,24.0,F,Jacket,Outerwear,3747,lucknow,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,UPI,Every 3 Months
216,62.0,Female,Cap,Accessories,4881,Bengaluru,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,paytm,Bi-Weekly
217,43.0,Female,Saree,Clothing,4574,Pune,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Net Banking,Weekly
218,35.0,Male,Wallet,Accessories,3498,Indore,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,cash,Annually
219,28.0,Male,,Clothing,3201,Indore,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Debit Card,Quarterly
220,32.0,Female,Backpack,Accessories,6488,varanasi,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Credit Card,Fortnightly
221,39.0,Male,Loafers,Footwear,4220,NAGPUR,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,net banking,Fortnightly
222,28.0,Female,Shawl,Accessories,5081,Mumbai,XL,Magenta,Summer,,Yes,Store Pickup,Yes,Yes,6,cash,Quarterly
223,47.0,female,Belt,Accessories,7106, Delhi ,XL,Gray,Spring,,Yes,2-Day Shipping,Yes,Yes,14,PhonePe,Fortnightly
224,20.0,female,Kurta,Clothing,3063, Indore ,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,GPay,Annually
225,63.0,Male,Saree,Clothing,6264,BHOPAL,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,debit card,Every 3 Months
226,25.0,Female,Jacket,Outerwear,1808,chennai,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Net Banking,Annually
227,29.0,Male,Shoes,Footwear,5736,CHENNAI,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,Google Pay,Monthly
228,50.0,Female,Trousers,Clothing,6745,Jaipur,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Google Pay,Fortnightly
229,18.0,Male,Lehenga,Clothing,6021,jaipur,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,UPI,Annually
230,70.0,Male,Boots,Footwear,2064,Bengaluru,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,phonepe,Every 3 Months
231,66.0,Female,Cap,Accessories,6706,AGRA,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,PhonePe,Annually
232,28.0,Male,Jeans,Clothing,2020,Indore,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
233,54.0,Male,Backpack,Accessories,1832, Indore ,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,PhonePe,Bi-Weekly
234,19.0,Female,Kurta,Clothing,6062,Bengaluru,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,PhonePe,Every 3 Months
235,20.0,Male,Watch,Accessories,2838,Varanasi,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Net Banking,Weekly
236,43.0,Female,Wallet,Accessories,6813, Delhi ,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,phonepe,Quarterly
237,38.0,Male,Coat,Outerwear,4955,Varanasi,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,Debit Card,Fortnightly
238,50.0,Other,Trousers,Clothing,6908,Chandigarh,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Paytm,Fortnightly
239,64.0,female,Jacket,Clothing,2487,Nagpur,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,PhonePe,Annually
240,49.0,Male,Jeans,Clothing,3726,Ahmedabad,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Cash,Bi-Weekly
241,47.0,Male,Saree,Clothing,3508,hyderabad,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Net Banking,Fortnightly
242,36.0,Female,Shirt,Clothing,6576,Kolkata,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Net Banking,Bi-Weekly
243,55.0,Other,Coat,Outerwear,6343,AHMEDABAD,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40, PhonePe ,Every 3 Months
244,25.0,Male,Backpack,Accessories,7638,VARANASI,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,UPI,Monthly
245,53.0,Female,Sunglasses,Accessories,3235,Bengaluru,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,UPI,Weekly
246,49.0,Male,Loafers,Footwear,4035, Indore ,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Cash,Fortnightly
247,35.0,Other,Wallet,Accessories,6624,Bengaluru,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,PhonePe,Bi-Weekly
248,29.0,Female,Lehenga,Clothing,4972,Vadodara,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Paytm,Weekly
249,47.0,Male,Scarf,Accessories,7498,Kochi,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,Net Banking,Weekly
250,53.0,Other,Backpack,Accessories,3535,Vadodara,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,PhonePe,Annually
251,33.0,Male,Saree,Clothing,1961,mumbai,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9,Cash,Weekly
252,21.0,Female,Sunglasses,Accessories,3804,BENGALURU,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PhonePe,Annually
253,32.0,Female,Shirt,Clothing,3124, Indore ,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,PhonePe,Fortnightly
254,52.0,Female,Slippers,Footwear,5505,JAIPUR,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Credit Card,Bi-Weekly
255,67.0,Male,Watch,Accessories,2972,HYDERABAD,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,Paytm,Bi-Weekly
256,43.0,Male,Backpack,Accessories,1347, Delhi ,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,GPay,Annually
257,58.0,Male,Watch,Accessories,2158,Hyderabad,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,cash,Every 3 Months
258,20.0,Other,Handbag,Accessories,4070,Delhi,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,PhonePe,Quarterly
259,61.0,female,Belt,Accessories,5355, Kochi ,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,32.0,Male,Kurti,Clothing,4112,Indore,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,,Annually
261,38.0,M,Backpack,Accessories,4243,varanasi,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,paytm,Every 3 Months
262,21.0,Male,T-Shirt,Clothing,5930,AHMEDABAD,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,NET BANKING,Annually
263,37.0,Female,Shirt,Clothing,3082,Pune,M,Teal,Summer,,Yes,Next Day Air,Yes,Yes,6,Cash,Annually
264,27.0,Female,Kurti,Clothing,3452,Bengaluru,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,PhonePe,Monthly
265,36.0,Female,Kurta,Clothing,5974,Nagpur,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,NET BANKING,Annually
266,32.0,Female,Wallet,Accessories,4537,DELHI,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Google Pay,Bi-Weekly
267,51.0,Male,Sunglasses,Accessories,5697,Indore,L,White,Summer,3.1,Yes,Express,Yes,Yes,32, Cash ,Weekly
268,64.0,male,Kurti,Clothing,4093,Bhopal,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Annually
269,68.0,M,Mojaris,Footwear,3276,Agra,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Google Pay,Monthly
270,68.0,Female,Jeans,Clothing,3146,Kochi,M,Charcoal,Winter,,Yes,Next Day Air,Yes,Yes,9,Paytm,Bi-Weekly
271,33.0,F,Kurta,Clothing,3948,Kolkata,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Phone Pay,Annually
272,65.0,Male,Shawl,Accessories,5053,Kolkata,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42, Credit Card ,Fortnightly
273,48.0,Female,Belt,Accessories,1859,Patna,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Paytm,Bi-Weekly
274,69.0,Female,Coat,Outerwear,2287,Agra,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,net banking,Quarterly
275,59.0,female,Shawl,Accessories,2594,Ahmedabad,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28,Credit Card,Bi-Weekly
276,48.0,Female,Handbag,Accessories,6554, Mumbai ,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13,PhonePe,Weekly
277,25.0,F,Lehenga,Clothing,2414,Delhi,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Google Pay,Fortnightly
278,29.0,Male,Lehenga,Clothing,2064, Surat ,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Bi-Weekly
279,57.0,female,Trousers,Clothing,7266,delhi,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,debit card,Annually
280,23.0,Female,Mojaris,Footwear,5322,Chennai,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,37,Cash,Monthly
281,45.0,male,Loafers,Footwear,5254,Indore,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Net Banking,Bi-Weekly
282,38.0,F,Shawl,Accessories,4595,Agra,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,PAYTM,Bi-Weekly
283,21.0,Female,Jeans,Clothing,6922, Hyderabad ,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9,Paytm,Monthly
284,32.0,male,Kurti,Clothing,2283,Bengaluru  ,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Net Banking,Annually
285,63.0,Female,Saree,Clothing,3434,nagpur,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,Paytm,Quarterly
286,29.0,male,Sunglasses,Accessories,2837,Nagpur,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,UPI,Bi-Weekly
287,27.0,Female,Scarf,Accessories,3670,Bhopal,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,56.0,Female,Watch,Accessories,2848,Kochi,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Fortnightly
289,30.0,Other,Lehenga,Clothing,4492,Kolkata,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,PHONEPE,Bi-Weekly
290,49.0,Male,Coat,Outerwear,6382,Bengaluru,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,UPI,Monthly
291,58.0,Female,Shirt,Clothing,2623,Jaipur,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,Paytm,Weekly
292,57.0,male,Shirt,Clothing,1852,CHENNAI,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Paytm,Monthly
293,60.0,M,Slippers,Footwear,7348,Nagpur  ,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Net Banking,Quarterly
294,69.0,Male,Watch,Accessories,2734,Kochi,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,Credit Card,Annually
295,70.0,Male,Kurta,Clothing,1628,Bengaluru,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,cash,Every 3 Months
296,53.0,Male,Shawl,Accessories,3136, Delhi ,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,UPI,Quarterly
297,25.0,Female,Sneakers,Footwear,5380,Varanasi,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Cash,Weekly
298,48.0,Female,Mojaris,Footwear,1905,delhi,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,GOOGLE PAY,Bi-Weekly
299,69.0,F,Saree,Clothing,3834,Bengaluru  ,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,11,Cash,Every 3 Months
300,25.0,Female,Slippers,Footwear,6048,Vadodara,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,Debit Card,Fortnightly
301,29.0,Male,Handbag,Accessories,7536,Lucknow,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PhonePe,Weekly
302,46.0,Male,Lehenga,Clothing,7298,Bengaluru,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Google Pay,Every 3 Months
303,37.0,Male,T-Shirt,Clothing,3369,ahmedabad,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Google Pay,Every 3 Months
304,20.0,Female,Slippers,Footwear,4516,kochi,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,NET BANKING,Weekly
305,40.0,Female,Jacket,Clothing,6498,Vadodara,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,PhonePe,Bi-Weekly
306,60.0,Female,Trousers,Clothing,4226,Surat,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,Paytm,Annually
307,26.0,F,Jacket,Outerwear,3498,mumbai,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Debit Card,Annually
308,29.0,female,Backpack,Accessories,2405,Lucknow,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Net Banking,Every 3 Months
309,66.0,Male,Backpack,Accessories,2294,Mumbai  ,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,Credit Card,Bi-Weekly
310,66.0,Male,Kurta,Clothing,1648,Nagpur,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,21,Paytm,Fortnightly
311,56.0,M,T-Shirt,Clothing,6530,Ahmedabad,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50, Cash ,Fortnightly
312,69.0,Male,Jeans,Clothing,3813,delhi,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,paytm,Monthly
313,38.0,Female,Jeans,Clothing,6754,JAIPUR,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,upi,Annually
314,42.0,M,Ethnic Top,Clothing,5729,Chandigarh,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50,Net Banking,Every 3 Months
315,30.0,Other,Kurta,Clothing,1764,Indore,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17, Google Pay ,Every 3 Months
316,66.0,Female,Sunglasses,Accessories,1821,Pune,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24,Google Pay,Annually
317,36.0,Male,Cap,Accessories,1540,Lucknow,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46,debit card,Monthly
318,58.0,Male,Saree,Clothing,6116,Bengaluru,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,45.0,Male,Belt,Accessories,5031,Vadodara,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10,Net Banking,Annually
320,47.0,Male,Shirt,Clothing,5631,Patna  ,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Google Pay,Every 3 Months
321,66.0,female,Backpack,Accessories,5264,Pune  ,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28,Net Banking,Quarterly
322,41.0,Male,Loafers,Footwear,2875, Hyderabad ,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,credit card,Quarterly
323,41.0,Female,Shawl,Accessories,6928,patna,S,Cyan,Winter,3.0,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,66.0,Female,Jeans,Clothing,5806,Varanasi,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,cash,Bi-Weekly
325,37.0,female,Jacket,Clothing,6198,delhi,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,37,Net Banking,Quarterly
326,70.0,F,Kurti,Clothing,5306,Ahmedabad,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38, Credit Card ,Annually
327,62.0,Male,Sunglasses,Accessories,3109,Kochi,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,PhonePe,Weekly
328,61.0,Male,Coat,Outerwear,3255,Indore,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,Cash,Weekly
329,48.0,Male,Coat,Outerwear,3915, Kochi ,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Debit Card,Weekly
330,70.0,Male,T-Shirt,Clothing,2519,BHOPAL,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Credit Card,Monthly
331,46.0,Female,Trousers,Clothing,3698,AGRA,M,Beige,Winter,,Yes,Express,Yes,Yes,43,Net Banking,Bi-Weekly
332,31.0,Female,Ethnic Top,Clothing,7336, Surat ,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,46,UPI,Quarterly
333,19.0,Male,Kurta,Clothing,6311,MUMBAI,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,UPI,Monthly
334,39.0,Male,Lehenga,Clothing,4936,Mumbai,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,paytm,Bi-Weekly
335,41.0,Male,Kurta,Clothing,3413,Agra,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Paytm,Annually
336,20.0,F,Trousers,Clothing,6230,Nagpur,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44,Debit Card,Every 3 Months
337,36.0,female,Watch,Accessories,5985,Varanasi,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16,cash,Annually
338,32.0,Female,Trousers,Clothing,4442,lucknow,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Paytm,Annually
339,69.0,Female,Jeans,Clothing,5964,Kolkata,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Paytm,Weekly
340,40.0,Male,Ethnic Top,Clothing,2295,Surat,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,UPI,Every 3 Months
341,40.0,Male,T-Shirt,Clothing,3465,chandigarh,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,Paytm,Every 3 Months
342,20.0,Male,Watch,Accessories,1564,Chennai,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Net Banking,Bi-Weekly
343,64.0,Male,Coat,Outerwear,2638,delhi,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,upi,Every 3 Months
344,27.0,Female,Loafers,Footwear,2794,Ahmedabad,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,CREDIT CARD,Monthly
345,,F,Lehenga,Clothing,5509,Bhopal,M,Charcoal,Winter,4.0,Yes,Standard,Yes,Yes,46,Credit Card,Monthly
346,48.0,Female,Shoes,Footwear,4342,BHOPAL,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Debit Card,Annually
347,49.0,Male,T-Shirt,Clothing,3747,Chennai,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,PhonePe,Weekly
348,36.0,Male,Boots,Footwear,3079,Pune,L,Red,Fall,,Yes,Store Pickup,Yes,Yes,43,Paytm,Fortnightly
349,56.0,Male,Kurti,Clothing,4438,Hyderabad,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,17,CREDIT CARD,Fortnightly
350,37.0,male,Backpack,Accessories,6380,Kolkata  ,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Credit Card,Bi-Weekly
351,42.0,Female,Kurti,Clothing,5186,Patna,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,CASH,Fortnightly
1209,20.0,Male,Loafers,Footwear,7465,NAGPUR,S,Red,Winter,,No,2-Day Shipping,Yes,Yes,8,UPI,Annually
353,27.0,Female,Jacket,Clothing,5299, Surat ,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Net Banking,Every 3 Months
354,63.0,Female,Sneakers,Footwear,4946,BENGALURU,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,35,GOOGLE PAY,Monthly
355,58.0,Male,Shawl,Accessories,5869,Ahmedabad,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,Yes,42,Google Pay,Weekly
356,37.0,Female,Shawl,Accessories,3077,Varanasi,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,1,debit card,Every 3 Months
357,56.0,M,T-Shirt,Clothing,6177,Indore,L,Black,Spring,,Yes,Standard,Yes,Yes,27,upi,Weekly
358,18.0,Female,Scarf,Accessories,4324,Patna,M,Olive,Spring,4.0,Yes,Standard,Yes,Yes,16,PhonePe,Bi-Weekly
359,48.0,Female,Backpack,Accessories,1966,VADODARA,XL,Magenta,Summer,3.6,Yes,Express,Yes,Yes,36,Cash,Every 3 Months
360,31.0,Female,Loafers,Footwear,5637, Lucknow ,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,Yes,30,CASH,Every 3 Months
361,51.0,Male,T-Shirt,Clothing,2275,AGRA,M,Teal,Summer,3.0,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
362,65.0,Male,Shirt,Clothing,7063,nagpur,M,White,Spring,2.6,Yes,Free Shipping,Yes,Yes,45,Net Banking,Annually
363,53.0,Male,Sandals,Footwear,4647,agra,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,Yes,1,Google Pay,Fortnightly
364,55.0,M,Ethnic Top,Clothing,6601,Chennai  ,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,42,phonepe,Fortnightly
365,62.0,Female,Loafers,Footwear,6736,jaipur,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,Yes,7,Credit Card,Every 3 Months
366,55.0,F,Watch,Accessories,6459,BHOPAL,XL,Gray,Summer,3.7,Yes,Standard,Yes,Yes,50,Debit Card,Quarterly
367,64.0,male,Lehenga,Clothing,2896,delhi,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,Yes,37,,Fortnightly
368,52.0,Male,Jeans,Clothing,3056,DELHI,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,Yes,18,phonepe,Monthly
369,24.0,male,Scarf,Accessories,2789,Surat,M,Charcoal,Spring,4.5,Yes,Standard,Yes,Yes,29,Google Pay,Monthly
370,38.0,Male,Backpack,Accessories,3038,Mumbai,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,Yes,45,CREDIT CARD,Quarterly
371,59.0,Male,Handbag,Accessories,2638,Indore,M,Olive,Winter,3.4,Yes,Express,Yes,Yes,13, Debit Card ,Weekly
372,27.0,Male,Sneakers,Footwear,6062, Ahmedabad ,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,47,CASH,Monthly
373,24.0,Female,Jeans,Clothing,6199,patna,L,Orange,Summer,3.7,Yes,Standard,Yes,Yes,7,Paytm,Weekly
374,23.0,Male,Coat,Outerwear,1883,Delhi,L,White,Summer,4.6,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly
375,69.0,Male,Wallet,Accessories,6006, Indore ,S,Purple,Spring,5.0,Yes,Store Pickup,Yes,Yes,39,net banking,Monthly
376,59.0,Female,Belt,Accessories,2582,pune,M,Olive,Summer,4.4,Yes,Standard,Yes,Yes,6,Net Banking,Quarterly
